id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1502290554868342786,1502290554868342786,2022-03-11 17:29:14 Russia TZ 2 Standard Time,2022-03-11,17:29:14,+0300,1461248311009345536,slowdietstyle,健康食品🌿生活🌿,,22時からAmazonにて ‼️Apple 新製品予約スタート‼️  🔻新商品一覧🔻  https://t.co/2h5dpB1XpO  Amazonギフト 事前チャージはこちら👇  https://t.co/2tIga9kFCc  #AppleEvent  #iPhone13 #iPadAir5 #iPhone13Green  #iPhoneSE3,ja,[],"['https://amzn.to/34EPSbu', 'https://amzn.to/3KzapNQ']",[],0,8,8,"['appleevent', 'iphone13', 'ipadair5', 'iphone13green', 'iphonese3']",[],https://twitter.com/slowdietstyle/status/1502290554868342786,False,,0,,,,,,,,[],,,,
1502290261954940932,1502290261954940932,2022-03-11 17:28:04 Russia TZ 2 Standard Time,2022-03-11,17:28:04,+0300,1495837122632110081,hotwheels07852,悪魔ちゃん😈Amazon情報局,,#Apple #iPhone13 mini (512 GB) - グリーン SIMフリー 5G対応 #AppleEvent #iPhoneSE3    https://t.co/FDuXbslPjm,ja,[],['https://amzn.to/3vZmZSp'],[],0,0,0,"['apple', 'iphone13', 'appleevent', 'iphonese3']",[],https://twitter.com/HotWheels07852/status/1502290261954940932,False,,0,,,,,,,,[],,,,
1502289996249976838,1502289996249976838,2022-03-11 17:27:00 Russia TZ 2 Standard Time,2022-03-11,17:27:00,+0300,1343102218052878338,meimay_rm_am,meimay@room &アマアソ,,＼✨🍎Apple新製品予約開始✨／ 第3世代iPhoneSEや iPadAir 、 iPhone13のニューカラーまで‼️ Amazonで購入できます💕  #AppleEvent  #iPhoneSE3  #iPadAir5  #iPhone13   🔻Apple新商品一覧🔻,ja,[],[],[],0,0,1,"['appleevent', 'iphonese3', 'ipadair5', 'iphone13']",[],https://twitter.com/meimay_rm_am/status/1502289996249976838,False,https://twitter.com/meimay_rm_am/status/1502278745838657536,0,,,,,,,,[],,,,
1502289862401363973,1502289862401363973,2022-03-11 17:26:29 Russia TZ 2 Standard Time,2022-03-11,17:26:29,+0300,2334323538,hsjmystery1130,ゆん ⸜❤︎⸝,,最近私のiPhoneの充電半日持たないから新しいの欲しい🥺 お金無くてもう6年くらい使ってる💔 #iPhone13,ja,[],[],[],1,0,0,['iphone13'],[],https://twitter.com/hsjmystery1130/status/1502289862401363973,False,,0,,,,,,,,[],,,,
1502289837373550596,1502289837373550596,2022-03-11 17:26:23 Russia TZ 2 Standard Time,2022-03-11,17:26:23,+0300,1318717609634799616,mugi_20201020,なぎっこ@アイコン変えました📸楽天/Amazon,,【iPhone 13 グリーン】 🔹 SIMフリー 5G対応  📱512GB： https://t.co/JJPPzo2Fk1 📱256GB： https://t.co/lHWhbQabAO 📱128GB： https://t.co/St1mz5v9tS  🔻Amazon Apple一覧🔻  https://t.co/zY0bdkUpEi   #AppleEvent  #Apple  #iPhone13  #iPhoneSE3,ja,[],"['https://amzn.to/3I3uDh7', 'https://amzn.to/3HZUAhr', 'https://amzn.to/366nyPw', 'https://amzn.to/3w0rPz2']",[],0,0,1,"['appleevent', 'apple', 'iphone13', 'iphonese3']",[],https://twitter.com/mugi_20201020/status/1502289837373550596,False,,0,,,,,,,,[],,,,
1502289593500008450,1502289593500008450,2022-03-11 17:25:24 Russia TZ 2 Standard Time,2022-03-11,17:25:24,+0300,3379125746,yoshiaki1131,yoshiaki,,映えスポ #iPhone13 #GS450  https://t.co/gE9d5RBDOr,ja,[],[],['https://pbs.twimg.com/media/FNk0a4sVkAUKViT.jpg'],0,2,140,"['iphone13', 'gs450']",[],https://twitter.com/yoshiaki1131/status/1502289593500008450,False,,1,https://pbs.twimg.com/media/FNk0a4sVkAUKViT.jpg,,,,,,,[],,,,
1502289543080280065,1502289543080280065,2022-03-11 17:25:12 Russia TZ 2 Standard Time,2022-03-11,17:25:12,+0300,1290282118249996291,pandaroom7,💙💛珍獣柱🐼パン助🐼,,Amazonでも販売中‼️  #iPhoneSE3 #iPadMini6 #iPadAir4 #iPhone13  新商品はこちらから🥰⬇️   https://t.co/XMItberJxi  #AppleEvent  #iPhoneSE第3世代,ja,[],['https://amzn.to/3KCD30s'],[],0,0,7,"['iphonese3', 'ipadmini6', 'ipadair4', 'iphone13', 'appleevent', 'iphonese第3世代']",[],https://twitter.com/pandaroom7/status/1502289543080280065,False,,0,,,,,,,,[],,,,
1502289474281435141,1502289474281435141,2022-03-11 17:24:56 Russia TZ 2 Standard Time,2022-03-11,17:24:56,+0300,1314006603171983360,fashion_raku10,ジャニーズ・お得情報,,Appleの新商品（iPad Air/iPhone13 新色/iPhone SE 3rd）が販売中🔥🔥  Amazon ▶︎  https://t.co/oAZnCwDtgH  楽天モバイル ▶︎  https://t.co/tGUqrTj5CQ  iPhoneなら楽天モバイルが2万円OFFクーポンがあるのでオススメです🉐  #AppleEvent #iPhone13,ja,[],"['https://amzn.to/3pWoPzO', 'https://a.r10.to/hUjwFR']",[],0,0,0,"['appleevent', 'iphone13']",[],https://twitter.com/fashion_raku10/status/1502289474281435141,False,,0,,,,,,,,[],,,,
1502289285298356226,1502289285298356226,2022-03-11 17:24:11 Russia TZ 2 Standard Time,2022-03-11,17:24:11,+0300,1354801089665589251,misaki0321happy,みさき*,,ストチューブ、綺麗に見たいからそろそろiPhone欲しいなぁ グリーンが思ったより深くて良い色  Amazonで予約始まってるね。 もう取り扱いないのもあるから気になるのは早めに予約した方がいいかも。 ⬇️  https://t.co/lxdrfXN0LD  #iPhone13,ja,[],['https://amzn.to/35IuaUA'],[],0,0,0,['iphone13'],[],https://twitter.com/Misaki0321happy/status/1502289285298356226,False,,0,,,,,,,,[],,,,
1502289265136631812,1502289265136631812,2022-03-11 17:24:06 Russia TZ 2 Standard Time,2022-03-11,17:24:06,+0300,486414132,teltelkemihama,てるてるランド検見川浜店,,新型iPhone在庫あります!随時店頭予約とweb予約もやっております!  ご来店頂かなくても下記URLより予約可能です！ docomoの方はこちら↓  https://t.co/2pXpPTIV3j auの方はこちら↓  https://t.co/9dYLeHSxrG  #docomo #au #iPhone13 #iPhone13Pro #5G #てるてるランド #検見川浜,ja,[],"['https://www.nttdocomo.co.jp/product/select/index.html?id=0300307266600&ptn=b', 'https://online-yoyaku.au.com/E006R3M/']",[],0,0,0,"['docomo', 'au', 'iphone13', 'iphone13pro', '5g', 'てるてるランド', '検見川浜']",[],https://twitter.com/teltelkemihama/status/1502289265136631812,False,,0,,,,,,,,[],,,,
1502289023376625668,1502289023376625668,2022-03-11 17:23:09 Russia TZ 2 Standard Time,2022-03-11,17:23:09,+0300,1268558128708120585,rakutenokai,だいごぷいぷい💎,,#iPhone13 #iPhoneSE3  iPhoneケースはやっぱりiFace💖 本体のカラーと合わせたいのでブラックかな☺️  https://t.co/8p1lV9KDM5,ja,[],['https://a.r10.to/ha23gb'],[],0,0,2,"['iphone13', 'iphonese3']",[],https://twitter.com/rakutenokai/status/1502289023376625668,False,,0,,,,,,,,[],,,,
1502289009199902720,1502289009199902720,2022-03-11 17:23:05 Russia TZ 2 Standard Time,2022-03-11,17:23:05,+0300,1313025903711023104,d96098988,時代はアラビックヤマトです,,Apple新作キター😍  #AppleEvent   #iPhone13  Apple iPhone 13 グリーン  128GB   https://t.co/tZKnnggXG9  256GB   https://t.co/jyOEW1972H  512GB   https://t.co/4TowQpezNJ  一覧はコチラ👍   https://t.co/KTDTc0MKMu,ja,[],"['https://amzn.to/3t0DXy0', 'https://amzn.to/34ytKiL', 'https://amzn.to/3MFbp4X', 'https://amzn.to/3IYEZA5']",[],0,5,5,"['appleevent', 'iphone13']",[],https://twitter.com/d96098988/status/1502289009199902720,False,,0,,,,,,,,[],,,,
1502288987896958982,1502288987896958982,2022-03-11 17:23:00 Russia TZ 2 Standard Time,2022-03-11,17:23:00,+0300,1258614739862614016,tottemolukkyman,FANZA大好きマン,,Apple新作キター😍  #AppleEvent   #iPhone13  Apple iPhone 13 グリーン  128GB   https://t.co/W0aXuKjTMI  256GB   https://t.co/LsxUFbq9dT  512GB   https://t.co/pa2s0X9ZIC  一覧はコチラ👍   https://t.co/FUMcHXFol3,ja,[],"['https://amzn.to/3t0DXy0', 'https://amzn.to/34ytKiL', 'https://amzn.to/3MFbp4X', 'https://amzn.to/3IYEZA5']",[],0,1,0,"['appleevent', 'iphone13']",[],https://twitter.com/tottemolukkyman/status/1502288987896958982,False,,0,,,,,,,,[],,,,
1502288966325653504,1502288966325653504,2022-03-11 17:22:55 Russia TZ 2 Standard Time,2022-03-11,17:22:55,+0300,1138968067587727360,take12200625,キャンプ行きたい民,,Apple新作キター😍  #AppleEvent   #iPhone13  Apple iPhone 13 グリーン  128GB   https://t.co/FqdfFrZfhy  256GB   https://t.co/w7tsLbZTis  512GB   https://t.co/paVBX7BdYn  一覧はコチラ👍   https://t.co/K1nVwRTuOw,ja,[],"['https://amzn.to/3t0DXy0', 'https://amzn.to/34ytKiL', 'https://amzn.to/3MFbp4X', 'https://amzn.to/3IYEZA5']",[],0,5,5,"['appleevent', 'iphone13']",[],https://twitter.com/take12200625/status/1502288966325653504,False,,0,,,,,,,,[],,,,
1502288851959644162,1502288851959644162,2022-03-11 17:22:28 Russia TZ 2 Standard Time,2022-03-11,17:22:28,+0300,1346524995921461248,brown_mundae,Abhishek Das🍃,,Will society accept me for taking mirror selfie without an iPhone??🥺🥺 . . . . . . . .#iPhone13 #Trending #selfie #aesthetic  https://t.co/aL7LSZ11We,en,[],[],['https://pbs.twimg.com/media/FNkzv4caMAM1Edm.jpg'],1,0,1,"['iphone13', 'trending', 'selfie', 'aesthetic']",[],https://twitter.com/brown_mundae/status/1502288851959644162,False,,1,https://pbs.twimg.com/media/FNkzv4caMAM1Edm.jpg,,,,,,,[],,,,
1502288669373509634,1502288669373509634,2022-03-11 17:21:44 Russia TZ 2 Standard Time,2022-03-11,17:21:44,+0300,1360155236237598723,rin0000otoku,Rin🉐楽天🐼お得情報×人気商品🛒ランキング速報,,Apple iPhone 13 mini (128GB) - ピンク SIMフリー 5G対応  #Amazon  #iPhone13  #iPhone13mini   https://t.co/sUE8xcWori,ja,[],['https://amzn.to/35KSsNI'],[],0,0,0,"['amazon', 'iphone13', 'iphone13mini']",[],https://twitter.com/rin0000otoku/status/1502288669373509634,False,,0,,,,,,,,[],,,,
1502288602163986435,1502288602163986435,2022-03-11 17:21:28 Russia TZ 2 Standard Time,2022-03-11,17:21:28,+0300,1304432213207822336,yugioh0225,じょじ,,Apple iPhone 13 mini (256 GB) - グリーン SIMフリー 5G対応  #iPhone13  #iPhoneSE  #グリーン  #AppleEvent  ⬇️⬇️⬇️,ja,[],[],[],0,0,0,"['iphone13', 'iphonese', 'グリーン', 'appleevent']",[],https://twitter.com/yugioh0225/status/1502288602163986435,False,https://twitter.com/yugioh0225/status/1502288067344072706,0,,,,,,,,[],,,,
1502288470315732993,1502288470315732993,2022-03-11 17:20:57 Russia TZ 2 Standard Time,2022-03-11,17:20:57,+0300,1250724973699665925,oshiraseshitai,amiii,,#Apple iPhone 13  グリーン  SIMフリー 5G対応 新色 予約始まってるよ🍎  新商品 特設一覧 ➡️ https://t.co/ksH783JDF2  128GB ➡️ https://t.co/gkR8IOedVS  256 GB ➡️ https://t.co/9ovFfaYJ4u  512 GB ➡️ https://t.co/0fDWWcAD1d   #AppleEvent #iPhone13  #iPhoneSE3 #iPadAir5,ja,[],"['https://amzn.to/3pXIm2K', 'https://amzn.to/3pTr0nt', 'https://amzn.to/3pWg8FJ', 'https://amzn.to/3CBpYSl']",[],0,1,1,"['apple', 'appleevent', 'iphone13', 'iphonese3', 'ipadair5']",[],https://twitter.com/oshiraseshitai/status/1502288470315732993,False,,0,,,,,,,,[],,,,
1502288109522022400,1502288109522022400,2022-03-11 17:19:31 Russia TZ 2 Standard Time,2022-03-11,17:19:31,+0300,1360155236237598723,rin0000otoku,Rin🉐楽天🐼お得情報×人気商品🛒ランキング速報,,Apple iPhone 13 (256GB) - スターライト SIMフリー 5G対応  #Amazon #iPhone13   https://t.co/B7jatZml6W,ja,[],['https://amzn.to/3J4rWxd'],[],0,0,0,"['amazon', 'iphone13']",[],https://twitter.com/rin0000otoku/status/1502288109522022400,False,,0,,,,,,,,[],,,,
1502288067344072706,1502288067344072706,2022-03-11 17:19:21 Russia TZ 2 Standard Time,2022-03-11,17:19:21,+0300,1304432213207822336,yugioh0225,じょじ,,Amazonグリーン復活  Apple iPhone 13 mini (256 GB) - グリーン SIMフリー 5G対応  #iPhone13  #iPhoneSE  #グリーン  #AppleEvent    https://t.co/HEbXAhIq8a,ja,[],['https://amzn.to/3t3BH9i'],[],0,2,2,"['iphone13', 'iphonese', 'グリーン', 'appleevent']",[],https://twitter.com/yugioh0225/status/1502288067344072706,False,,0,,,,,,,,[],,,,
1502288021978513408,1502288021978513408,2022-03-11 17:19:10 Russia TZ 2 Standard Time,2022-03-11,17:19:10,+0300,1272518917009727490,kurormmay1,may@room絡んで欲しい人,,＼✨Apple新製品予約開始✨／ 第3世代iPhoneSEや iPadAir 、 iPhone13 のニューカラーまで‼️ 購入できます💕  #AppleEvent  #iPhoneSE3  #iPadAir5  #iPhone13   🔽Amazon一覧  https://t.co/ZDB03wJOYX  🔻予約受付中💕,ja,[],['https://amzn.to/3pZ2ZeR'],[],0,0,0,"['appleevent', 'iphonese3', 'ipadair5', 'iphone13']",[],https://twitter.com/kurormmay1/status/1502288021978513408,False,,0,,,,,,,,[],,,,
1502287808870088705,1502287808870088705,2022-03-11 17:18:19 Russia TZ 2 Standard Time,2022-03-11,17:18:19,+0300,93160106,fforfree_,"FforFree - Contest, Freebies & Deals KING",,#PUBG Themed 2 iPhone 13 #Giveaway #Worldwide  Read more at:  https://t.co/GqTbV7wZip  #FForFree  #lockdown #gaming #gamers #PUBGMOBILE  #iPhone13  https://t.co/WxkPgj01NB,en,[],['https://www.fforfree.net/2022/03/pubg-themed-2-iphone-13-giveaway.html'],['https://pbs.twimg.com/media/FNkyw37acAIQ_hR.jpg'],0,0,1,"['pubg', 'giveaway', 'worldwide', 'fforfree', 'lockdown', 'gaming', 'gamers', 'pubgmobile', 'iphone13']",[],https://twitter.com/FforFree_/status/1502287808870088705,False,,1,https://pbs.twimg.com/media/FNkyw37acAIQ_hR.jpg,,,,,,,[],,,,
1502287711528361984,1502287711528361984,2022-03-11 17:17:56 Russia TZ 2 Standard Time,2022-03-11,17:17:56,+0300,907713864833179648,ko__dai88_t,KO-DAI,,今自分の中でグリーンが熱いから魅力を感じる #iPhone13  https://t.co/L3QqF49vVo,ja,[],[],['https://pbs.twimg.com/media/FNkytgHVEAIznQm.jpg'],0,0,1,['iphone13'],[],https://twitter.com/ko__dai88_t/status/1502287711528361984,False,,1,https://pbs.twimg.com/media/FNkytgHVEAIznQm.jpg,,,,,,,[],,,,
1502287680754782209,1502287680754782209,2022-03-11 17:17:48 Russia TZ 2 Standard Time,2022-03-11,17:17:48,+0300,1313025903711023104,d96098988,時代はアラビックヤマトです,,Apple新作きたー㊗️  要チェックです‼️  #AppleEvent  #iPhoneSE第3世代  #iPhone13  一覧   https://t.co/zvVhdAqRNk,ja,[],['https://amzn.to/35QoVBZ'],[],0,5,5,"['appleevent', 'iphonese第3世代', 'iphone13']",[],https://twitter.com/d96098988/status/1502287680754782209,False,,0,,,,,,,,[],,,,
1502287652342566913,1502287652342566913,2022-03-11 17:17:42 Russia TZ 2 Standard Time,2022-03-11,17:17:42,+0300,1258614739862614016,tottemolukkyman,FANZA大好きマン,,Apple新作きたー㊗️  要チェックです‼️  #AppleEvent  #iPhoneSE第3世代  #iPhone13  一覧   https://t.co/PMmZCbKaG7,ja,[],['https://amzn.to/35QoVBZ'],[],0,1,0,"['appleevent', 'iphonese第3世代', 'iphone13']",[],https://twitter.com/tottemolukkyman/status/1502287652342566913,False,,0,,,,,,,,[],,,,
1502287628938268673,1502287628938268673,2022-03-11 17:17:36 Russia TZ 2 Standard Time,2022-03-11,17:17:36,+0300,1138968067587727360,take12200625,キャンプ行きたい民,,Apple新作きたー㊗️  要チェックです‼️  #AppleEvent  #iPhoneSE第3世代  #iPhone13  一覧   https://t.co/rUeHBHHPkE,ja,[],['https://amzn.to/35QoVBZ'],[],0,5,5,"['appleevent', 'iphonese第3世代', 'iphone13']",[],https://twitter.com/take12200625/status/1502287628938268673,False,,0,,,,,,,,[],,,,
1502287493210972160,1502287493210972160,2022-03-11 17:17:04 Russia TZ 2 Standard Time,2022-03-11,17:17:04,+0300,1360155236237598723,rin0000otoku,Rin🉐楽天🐼お得情報×人気商品🛒ランキング速報,,Apple iPhone 13 Pro (1TB) - グラファイト SIMフリー 5G対応  #Amazon  #iPhone13  #iPhone13Pro   https://t.co/pF8l1hnlTy,ja,[],['https://amzn.to/3pZyfKV'],[],0,0,0,"['amazon', 'iphone13', 'iphone13pro']",[],https://twitter.com/rin0000otoku/status/1502287493210972160,False,,0,,,,,,,,[],,,,
1502287378572279809,1502287378572279809,2022-03-11 17:16:36 Russia TZ 2 Standard Time,2022-03-11,17:16:36,+0300,1300797591831998465,roomkoumama,こーちゃん⭐楽しく買い物垢,,📣楽天リアルタイムランキング  新色グリーンあり👍 #iPhone13   【お得な回線セット】  楽天モバイル 公式ショップ 【20000円OFFクーポン配布中】 iPhone 13 mini 128GB simフリー  国内正規品 Apple 本体 端末 新品 回線セット  https://t.co/W3X4YmfmtU,ja,[],['https://a.r10.to/halO0z'],[],0,0,1,['iphone13'],[],https://twitter.com/ROOMkoumama/status/1502287378572279809,False,,0,,,,,,,,[],,,,
1502287278806532097,1502287278806532097,2022-03-11 17:16:13 Russia TZ 2 Standard Time,2022-03-11,17:16:13,+0300,568358883,maricosme01,まりこ☃️北の国から2022-006,,#Apple #iPhone13  グリーン  SIMフリー 5G対応  128 GB  https://t.co/iu7qAH4rNT   256 GB  https://t.co/4FOEJRe8mo  512 GB  https://t.co/b6BeE3JNvk  🔻Amazon検索一覧  https://t.co/HK7zEIDLFH   #AppleEvent   #iPhoneSE3,ja,[],"['https://amzn.to/3J9agQU', 'https://amzn.to/36aA7sY', 'https://amzn.to/3i0sjNb', 'https://amzn.to/3Czjy66']",[],0,6,8,"['apple', 'iphone13', 'appleevent', 'iphonese3']",[],https://twitter.com/maricosme01/status/1502287278806532097,False,,0,,,,,,,,[],,,,
1502287211663749120,1502287211663749120,2022-03-11 17:15:57 Russia TZ 2 Standard Time,2022-03-11,17:15:57,+0300,1313025903711023104,d96098988,時代はアラビックヤマトです,,"iPhone 13 , iPhone 13 Pro   予約開始👍  #iPhone13 #AppleEvent   一覧   https://t.co/6voOkflHH4",ja,[],['https://a.r10.to/h6KXzq'],[],0,5,5,"['iphone13', 'appleevent']",[],https://twitter.com/d96098988/status/1502287211663749120,False,,0,,,,,,,,[],,,,
1502287166608601091,1502287166608601091,2022-03-11 17:15:46 Russia TZ 2 Standard Time,2022-03-11,17:15:46,+0300,1258614739862614016,tottemolukkyman,FANZA大好きマン,,"iPhone 13 , iPhone 13 Pro   予約開始👍  #iPhone13 #AppleEvent    https://t.co/qzgZBFeqBI",ja,[],['https://a.r10.to/h6KXzq'],[],0,1,0,"['iphone13', 'appleevent']",[],https://twitter.com/tottemolukkyman/status/1502287166608601091,False,,0,,,,,,,,[],,,,
1502287143447629824,1502287143447629824,2022-03-11 17:15:40 Russia TZ 2 Standard Time,2022-03-11,17:15:40,+0300,1138968067587727360,take12200625,キャンプ行きたい民,,"iPhone 13 , iPhone 13 Pro   予約開始👍  #iPhone13 #AppleEvent    https://t.co/nSY0b1WKxv",ja,[],['https://a.r10.to/h6KXzq'],[],0,5,5,"['iphone13', 'appleevent']",[],https://twitter.com/take12200625/status/1502287143447629824,False,,0,,,,,,,,[],,,,
1502287134216044549,1502286871405203459,2022-03-11 17:15:38 Russia TZ 2 Standard Time,2022-03-11,17:15:38,+0300,1001454464149151744,vittorino1806,Vittorio,,"Disponibile anche l'iPhone 13, 13 Mini, 13 Pro e Pro Max nella nuova colorazione ""Verde Alpino"".  #Apple #iPhone #iPhone13 #iPhone13Mini #iPhone13Pro #iPhone13ProMax #AppleBlog #AppleNews",it,[],[],[],0,0,0,"['apple', 'iphone', 'iphone13', 'iphone13mini', 'iphone13pro', 'iphone13promax', 'appleblog', 'applenews']",[],https://twitter.com/Vittorino1806/status/1502287134216044549,False,,0,,,,,,,,[],,,,
1502287001214672898,1502287001214672898,2022-03-11 17:15:06 Russia TZ 2 Standard Time,2022-03-11,17:15:06,+0300,17259384,cesarsalza,César Salza,,El nuevo #iPhone13 y iPhone 13 Pro en color verde ya está aquí y yo te doy mis impresiones 👉🏻  https://t.co/tWfy304hOT  https://t.co/aEMgIOd1LD,es,[],['https://bit.ly/3J7geBL'],['https://pbs.twimg.com/media/FNkyEP6XwAEc5V7.jpg'],2,2,5,['iphone13'],[],https://twitter.com/cesarsalza/status/1502287001214672898,False,,1,https://pbs.twimg.com/media/FNkyEP6XwAEc5V7.jpg,,,,,,,[],,,,
1502286967912144896,1502286967912144896,2022-03-11 17:14:58 Russia TZ 2 Standard Time,2022-03-11,17:14:58,+0300,3719864653,hide_13x,デーヒー,,iPhone 13に変える気は無かったが、グリーンは欲しい。 #iPhone13,ja,[],[],[],0,0,0,['iphone13'],[],https://twitter.com/hide_13x/status/1502286967912144896,False,,0,,,,,,,,[],,,,
1502286808683528192,1502286808683528192,2022-03-11 17:14:20 Russia TZ 2 Standard Time,2022-03-11,17:14:20,+0300,1495837122632110081,hotwheels07852,悪魔ちゃん😈Amazon情報局,,楽天モバイル 公式ショップ 【最安値に挑戦！】 #iPhone13 128GB simフリー 端末本体のみ （楽天モバイル回線なし） 新品  グリーンあるよ！！   https://t.co/qC4mle0KKw,ja,[],['https://a.r10.to/hwcTQN'],[],0,1,0,['iphone13'],[],https://twitter.com/HotWheels07852/status/1502286808683528192,False,,0,,,,,,,,[],,,,
1502286492995309568,1502286492995309568,2022-03-11 17:13:05 Russia TZ 2 Standard Time,2022-03-11,17:13:05,+0300,1186150591623360512,yugioh06100125,モズカッチャン🐴🐎🐴,,新型iPhone人気のグリーンもまだ予約出来ますよ  AmazonがApple公式よりも早い！！  #iPhone13  #グリーン  #Apple  #AppleEvent   ⬇️   https://t.co/yS0cuy8Lsx,ja,[],['https://amzn.to/3KCBD68'],[],0,1,1,"['iphone13', 'グリーン', 'apple', 'appleevent']",[],https://twitter.com/yugioh06100125/status/1502286492995309568,False,,0,,,,,,,,[],,,,
1502286476578799619,1502286476578799619,2022-03-11 17:13:01 Russia TZ 2 Standard Time,2022-03-11,17:13:01,+0300,154735207,keitaijohokyoku,携帯情報.コム@最新スマホの情報などを掲載中,,iPhone12 買取価格が 7万円超え？ MNPや新規一括1円で購入して 売れば相当儲かる？  https://t.co/e47yDT613o #MNP  #一括1円  #一括0円  #iPhone13,ja,[],['https://keitaijoho.com/archives/53570/'],[],0,0,0,"['mnp', '一括1円', '一括0円', 'iphone13']",[],https://twitter.com/keitaijohokyoku/status/1502286476578799619,False,,0,,,,,,,,[],,,,
1502286317677613060,1502286317677613060,2022-03-11 17:12:23 Russia TZ 2 Standard Time,2022-03-11,17:12:23,+0300,1304432213207822336,yugioh0225,じょじ,,人気のグリーンもまだ予約出来ますよ  #iPhone13  #グリーン  #Apple  #AppleEvent   ⬇️⬇️,ja,[],[],[],0,0,0,"['iphone13', 'グリーン', 'apple', 'appleevent']",[],https://twitter.com/yugioh0225/status/1502286317677613060,False,https://twitter.com/yugioh0225/status/1502285391470407686,0,,,,,,,,[],,,,
1502286156498894848,1502286156498894848,2022-03-11 17:11:45 Russia TZ 2 Standard Time,2022-03-11,17:11:45,+0300,1446772544317521924,maruboshopping,まるまるまるぼ🐶,,22時からAmazonにて ‼️Apple 新製品予約スタート‼️  🔻Apple新商品ご予約🔻  https://t.co/WGGa26TlWm  🌟iPhone 13 グリーン 🌟iPhoneSE 第3世代 🌟iPad Air 第5世代  Appleの新商品ワクワクするー😏‼️  #AppleEvent #iPadAir5  #iPhone13,ja,[],['https://amzn.to/34EPSbu'],[],0,8,11,"['appleevent', 'ipadair5', 'iphone13']",[],https://twitter.com/maruboshopping/status/1502286156498894848,False,,0,,,,,,,,[],,,,
1502286001162833920,1502286001162833920,2022-03-11 17:11:08 Russia TZ 2 Standard Time,2022-03-11,17:11:08,+0300,1360155236237598723,rin0000otoku,Rin🉐楽天🐼お得情報×人気商品🛒ランキング速報,,【楽天リアルタイムランキング14位】 3/11 23:10  【20000円OFFクーポン配布中】iPhone 13 Pro 256GB simフリー 国内正規品 Apple 本体 端末 新品 回線セット  #iPhone  #iPhone13  #iPhone13Pro  #楽天市場  https://t.co/wr9Df3z5QO,ja,[],['https://a.r10.to/haM3AO'],[],0,0,0,"['iphone', 'iphone13', 'iphone13pro', '楽天市場']",[],https://twitter.com/rin0000otoku/status/1502286001162833920,False,,0,,,,,,,,[],,,,
1502285880404619264,1502285880404619264,2022-03-11 17:10:39 Russia TZ 2 Standard Time,2022-03-11,17:10:39,+0300,1199698128527454213,nsns0509,ゆうはる🌟初心者キャンパー,,Amazonでも予約あってますよ〜😊😊☀️ 新型iPhone📱 ⬇️   https://t.co/vIbmDBKGl5  人気のグリーンもまだ予約出来ますよ😄🍰🍰🍰  #iPhone13  #グリーン  #Apple  #AppleEvent   ⬇️  https://t.co/vIbmDBKGl5,ja,[],"['https://amzn.to/3t3eHal', 'https://amzn.to/3t3eHal']",[],0,3,1,"['iphone13', 'グリーン', 'apple', 'appleevent']",[],https://twitter.com/nsns0509/status/1502285880404619264,False,,0,,,,,,,,[],,,,
1502285631275233283,1502285631275233283,2022-03-11 17:09:40 Russia TZ 2 Standard Time,2022-03-11,17:09:40,+0300,1247042336002953216,uenq7qc9vfvsb13,ともどん🎶気軽に絡んでね🍀,,Apple iPhone 13 グリーン  SIMフリー 5G対応  🔻 256 GB  https://t.co/PLBGaCh7b8  🔻512 GB  https://t.co/IQmlHBkkEA  🔻128 GB  https://t.co/Gc7e2WwG5Z  🔻Amazon検索一覧  https://t.co/UapTq61bxs   #AppleEvent  #Apple  #iPhone13  #iPhoneSE3  🔻予約受付中🔻,ja,[],"['https://amzn.to/3vUFHe1', 'https://amzn.to/34AirGR', 'https://amzn.to/35KQ7lU', 'https://amzn.to/3CzKzq5']",[],0,0,0,"['appleevent', 'apple', 'iphone13', 'iphonese3']",[],https://twitter.com/uenq7QC9VFvsb13/status/1502285631275233283,False,,0,,,,,,,,[],,,,
1502285575155761155,1502285575155761155,2022-03-11 17:09:26 Russia TZ 2 Standard Time,2022-03-11,17:09:26,+0300,1300680497748533248,rakurakuin,トレンド商品はコレ！,,【Apple新商品】 先日発表のあったAppleの新商品（iPad Air/iPhone13 新色/iPhone SE 3rd）の予約販売開始‼️  Amazon ▶︎  https://t.co/FK8MwLJRRC  楽天モバイル ▶︎ https://t.co/tloNtSWAKz  iPhoneなら楽天モバイルが2万円OFFクーポンがあるのでオススメです🉐  #AppleEvent #iPhone13,ja,[],"['https://amzn.to/37p23Kv', 'https://a.r10.to/hUjwwZ']",[],0,0,0,"['appleevent', 'iphone13']",[],https://twitter.com/rakurakuin/status/1502285575155761155,False,,0,,,,,,,,[],,,,
